DecID,HexID,SampleName,Type,Latitude,Longitude,Geohash,MAAT,MAF,pH,IIIa5,IIIa6,IIIb5,IIIb6,IIIc5,IIIc6,IIa5,IIa6,IIb5,IIb6,IIc5,IIc6,Ia,Ib,Ic,Reference,Citation No.,DOI,Tag
2080,0820,Russell_11,Lacustrine,-0.172,37.336,kzfx18enp,6.3,6.3,7.1,0.36104976,0.07625108,0.006233144,0,0,0,0.239213377,0.064948476,0.079480947,0.004498315,0.009585923,0.009585923,0.112044877,0.02730232,0.009805858,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0820.kzfx18enp.43
2081,0821,Russell_12,Lacustrine,-0.164,37.325,kzfx165hx,5.1,5.1,7,0.264142198,0.07458857,0,0,0,0,0.259787689,0.155010909,0.029382642,0.025161697,0.011090184,0,0.147218379,0.030584407,0.003033325,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0821.kzfx165hx.43
2082,0822,Russell_13,Lacustrine,-0.156,37.333,kzfx1e951,5.2,5.2,7.95,0.348824847,0.029540574,0.005641553,0,0,0,0.278405259,0.05828165,0.072274966,0.002187024,0.013508636,0,0.15679443,0.026855138,0.007685922,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0822.kzfx1e951.43
2083,0823,Russell_14,Lacustrine,-0.151,37.319,kzfx1hwb7,3.7,3.7,8.05,0.387062469,0.102057405,0.001435546,0.00067655,0,0,0.320562234,0.066432192,0.001826636,0.003746823,0,0,0.112615426,0.00322008,0.000364642,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0823.kzfx1hwb7.43
2084,0824,Russell_15,Lacustrine,-0.145,37.301,kzfx0v9g2,5.6,5.6,7.7,0.300597194,0.042143102,0,0,0,0,0.327100574,0.030733088,0.089535482,0.003332895,0.009566316,0,0.145408016,0.031618246,0.019965085,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0824.kzfx0v9g2.43
2085,0825,Russell_16,Lacustrine,-0.157,37.299,kzfx0g2m3,4.9,4.9,7.05,0.295847585,0.055138685,0,0,0,0,0.312436995,0.078397269,0.056400934,0.002248911,0.011725384,0,0.165504369,0.016974291,0.005325578,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0825.kzfx0g2m3.43
2086,0826,Russell_17,Lacustrine,-0.2,30.2,kxvqz5wfz,23.8,23.8,6.6,0.034339795,0.009386093,0,0,0,0,0.191420148,0.08417797,0.015468512,0.006390733,0.002528049,0,0.579710294,0.061841712,0.014736693,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0826.kxvqz5wfz.43
2087,0827,Russell_18,Lacustrine,0.383,29.883,s8j60j8ph,1.6,1.6,5.75,0.588691518,0.110709776,0,0,0,0,0.155358691,0.064842329,0.00469349,0.000967331,0,0,0.072562804,0.002134966,3.90965E-05,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0827.s8j60j8ph.43
2088,0828,Russell_19,Lacustrine,-0.333,30.017,kxvq553sn,23.5,23.5,8.1,0.036676067,0.052093949,0,0,0,0,0.128825437,0.166990158,0.05678332,0.038020005,0.008799235,0,0.37845738,0.103915398,0.029439051,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0828.kxvq553sn.43
2089,0829,Russell_20,Lacustrine,-0.3,30.1,kxvqkcqhk,21.2,21.2,7.45,0.02812948,0.042259651,0,0,0,0,0.117448806,0.192099128,0.035438811,0.04932767,0.004000628,0,0.410308329,0.103424848,0.017562649,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0829.kxvqkcqhk.43
2090,082A,Russell_21,Lacustrine,-0.25,30.117,kxvqt66x8,22.5,22.5,7.65,0.028859184,0.054510543,0,0,0,0,0.15231413,0.185489806,0.02234142,0.02942071,0,0,0.444803274,0.074660125,0.007600808,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,082A.kxvqt66x8.43
2091,082B,Russell_22,Lacustrine,0.417,30.283,s8jd35gmj,22.8,22.8,8.2,0.034349232,0.047459308,0,0.003062396,0,0,0.147930248,0.177310118,0.028205664,0.048639407,0.002268885,0.001791196,0.382216343,0.104654403,0.022112798,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,082B.s8jd35gmj.43
2092,082C,Russell_23,Lacustrine,0.433,30.317,s8jd3yu4m,22.5,22.5,8.05,0.030554842,0.085846058,0.002283721,0.005182693,0,0,0.098115591,0.227549424,0.041802965,0.06177186,0.004030891,0.002279683,0.337312605,0.085479618,0.017790049,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,082C.s8jd3yu4m.43
2093,082D,Russell_24,Lacustrine,-0.25,30.133,kxvqtdqpt,22.3,22.3,7.65,0.0238029,0.052242335,0,0.003359662,0,0,0.120006205,0.189241806,0.036772191,0.045250166,0.003181143,0.003113818,0.401411915,0.106302523,0.015315335,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,082D.kxvqtdqpt.43
2094,082E,Russell_25,Lacustrine,0.483,30.267,s8jd8xzv8,21.6,21.6,7.75,0.022800446,0.064325498,0.002124209,0.00542178,0,0.0015454,0.084266103,0.206581599,0.051652383,0.105430238,0.005340796,0.011411011,0.28852722,0.128718592,0.021854722,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,082E.s8jd8xzv8.43
2095,082F,Russell_26,Lacustrine,0.28,29.895,s8j386bz5,5.5,5.5,5.25,0.356783582,0.07534053,0.002056756,0,0,0,0.307448299,0.042788968,0.01756258,0.000807788,0.00459961,0,0.179897606,0.010459177,0.002255105,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,082F.s8j386bz5.43
2096,0830,Russell_27,Lacustrine,0.483,30.283,s8jd9pgmt,21.1,21.1,7.6,0.041618299,0.094297079,0,0.005238268,0,0,0.123041362,0.216174517,0.036718367,0.06989171,0,0.002825848,0.319046355,0.080618015,0.010530179,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0830.s8jd9pgmt.43
2097,0831,Russell_28,Lacustrine,0.383,30.3,s8jd1mxz1,23.3,23.3,7.75,0.034009598,0.055878456,0,0,0,0,0.102388023,0.297371988,0.011284255,0.030756921,0,0,0.414470543,0.048792609,0.00504761,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0831.s8jd1mxz1.43
2098,0832,Russell_29,Lacustrine,0.4,30.25,s8jd22g6h,23.1,23.1,8.05,0.018172288,0.059968917,0,0.003703736,0,0,0.066726959,0.252850205,0.031514152,0.091898954,0.002245294,0.002462862,0.353738263,0.108001041,0.00871733,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0832.s8jd22g6h.43
2099,0833,Russell_30,Lacustrine,0.31,29.892,s8j3b0qty,4,4,5.2,0.414857939,0.023652003,0.000770685,0,0.000761556,0.000647511,0.346955531,0.035952487,0.007036786,0.000686613,0.004079292,0,0.161051227,0.002685249,0.000863121,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0833.s8j3b0qty.43
2100,0834,Russell_31,Lacustrine,-0.283,30.042,kxvq7s7zm,24.3,24.3,8.8,0.018035883,0.052646129,0,0.003542507,0,0,0.063338922,0.20333382,0.045435617,0.077791157,0.002859121,0,0.388327667,0.134119527,0.010569649,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0834.kxvq7s7zm.43
2101,0835,Russell_32,Lacustrine,0.433,30.317,s8jd3yu4m,22.5,22.5,8.25,0.022648894,0.050170719,0.002009227,0.002986102,0,0,0.092246434,0.189445097,0.052498698,0.045880721,0.008182795,0.002240582,0.392929339,0.116951712,0.021809681,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0835.s8jd3yu4m.43
2102,0836,Russell_33,Lacustrine,-0.333,30.017,kxvq553sn,23.5,23.5,6.85,0.018642023,0.015719455,0.000511633,0.001283366,0,0,0.137923528,0.130345628,0.018310938,0.036890097,0.003008993,0.001321287,0.532591737,0.09250745,0.010943864,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0836.kxvq553sn.43
2103,0837,Russell_34,Lacustrine,-0.124,37.401,kzfx716td,10.1,10.1,7.35,0.144726774,0.034206505,0.00644755,0.002692571,0,0,0.23465593,0.073838653,0.12300744,0.031951497,0.016325598,0.002942365,0.222765228,0.083663442,0.022776445,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0837.kzfx716td.43
2104,0838,Russell_35,Lacustrine,-0.143,37.346,kzfx1vfwb,6,6,7.05,0.233091009,0.055700443,0,0,0,0,0.294277975,0.113870328,0.030066506,0.002022514,0.008214329,0,0.230361126,0.024933079,0.007462691,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0838.kzfx1vfwb.43
2105,0839,Russell_36,Lacustrine,-0.162,37.311,kzfx14903,4.5,4.5,6.35,0.336821344,0.074687809,0.002311458,0.002501622,0,0,0.29987971,0.053834964,0.033860348,0.001776483,0.004801417,0,0.159507627,0.026645241,0.003371976,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0839.kzfx14903.43
2106,083A,Russell_37,Lacustrine,-0.145,37.319,kzfx1jwg7,5.4,5.4,7.65,0.272618471,0.075656798,0,0,0,0,0.324513776,0.041468084,0.105442088,0.004307821,0,0,0.152658804,0.019074943,0.004259214,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,083A.kzfx1jwg7.43
2107,083B,Russell_38,Lacustrine,0.346,29.968,s8j3cyyp9,10,10,5.75,0.22344614,0.009115241,0,0,0,0,0.372038256,0.032804086,0.008271091,0.000785371,0.003228656,0,0.338362567,0.008292007,0.003656584,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,083B.s8j3cyyp9.43
2108,083C,Russell_39,Lacustrine,0.433,30.267,s8jd2wzf2,20.5,20.5,8.5,0.186187632,0.099109554,0.003084407,0,0,0,0.274220651,0.117103682,0.066243849,0.001966069,0.002233338,0,0.153594239,0.090174069,0.006082511,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,083C.s8jd2wzf2.43
2109,083D,Russell_40,Lacustrine,0.45,30.267,s8jd89zv2,22.5,22.5,7.75,0.022504294,0.069248991,0.00170942,0.006200147,0,0.001567533,0.09035768,0.208330761,0.044978901,0.098664505,0.004577776,0.008576872,0.303162573,0.117533322,0.022587224,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,083D.s8jd89zv2.43
2110,083E,Russell_41,Lacustrine,-0.167,30.15,kxvrn1de1,24.5,24.5,9.55,0.054675881,0.058109659,0,0,0,0,0.172661335,0.166513177,0.029089588,0.05891974,0,0,0.365590699,0.085656225,0.008783696,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,083E.kxvrn1de1.43
2111,083F,Russell_42,Lacustrine,0.333,29.867,s8j1zss7z,5.1,5.1,6.75,0.439734582,0.097123604,0.001640963,0,0,0,0.240797296,0.050354847,0.017872479,0.002658074,0.003192998,0,0.129300554,0.014521561,0.002803044,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,083F.s8j1zss7z.43
2112,0840,Russell_43,Lacustrine,-0.217,30.1,kxvqubqpu,23.7,23.7,8.65,0.038741936,0.033440348,0,0,0,0,0.131992234,0.151035845,0.05878962,0.041607215,0,0,0.384324441,0.147671232,0.012397129,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0840.kxvqubqpu.43
2113,0841,Russell_44,Lacustrine,-0.35,30.033,kxvq52m35,23.6,23.6,7.6,0.019338461,0.046458377,0.001052492,0.00297907,0,0,0.071175842,0.195079563,0.029629209,0.057659322,0.004244311,0.001947215,0.442127213,0.105872849,0.022436076,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0841.kxvq52m35.43
2114,0842,Russell_45,Lacustrine,0.433,30.283,s8jd3ng6m,22.5,22.5,7.55,0.029100842,0.033137906,0.001434393,0.001818031,0,0,0.131620479,0.1619992,0.050912136,0.039639729,0.004438845,0.002268527,0.405697064,0.120555873,0.017376974,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0842.s8jd3ng6m.43
2115,0843,Russell_46,Lacustrine,0.483,30.267,s8jd8xzv8,21.2,21.2,7.75,0.038907363,0.064213838,0.003061343,0.00336154,0,0.0006955,0.132060701,0.191703216,0.057462667,0.05345049,0.008963184,0.004276498,0.30245597,0.111293296,0.028094394,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0843.s8jd8xzv8.43
2116,0844,Russell_47,Lacustrine,-0.155,37.297,kzfx0eyc5,5,5,6.7,0.239169803,0.056447666,0.010521569,0,0,0,0.277040001,0.041036094,0.123737967,0.008519627,0.026372009,0,0.136242584,0.052586148,0.028326531,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0844.kzfx0eyc5.43
2117,0845,Russell_48,Lacustrine,0.433,30.25,s8jd2qg6k,22.9,22.9,8.3,0.036784457,0.068515967,0.001817947,0.003460939,0,0,0.114095802,0.256769803,0.03922958,0.060734892,0.001588093,0.00291917,0.303519597,0.100274722,0.010289031,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0845.s8jd2qg6k.43
2118,0846,Russell_49,Lacustrine,-0.317,30.1,kxvqhyq1k,21.1,21.1,7.25,0.042442192,0.050064394,0,0,0,0,0.145723783,0.182734596,0.024517025,0.043152745,0,0,0.415300456,0.086162867,0.009901942,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0846.kxvqhyq1k.43
2119,0847,Russell_50,Lacustrine,0.517,30.3,s8jdcqpg9,20.5,20.5,7.5,0.028257046,0.079442443,0.00197059,0.004125464,0,0.001009635,0.10673941,0.227794359,0.037506829,0.056801989,0.00278405,0.004496128,0.34570191,0.0874887,0.015881448,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0847.s8jdcqpg9.43
2120,0848,Russell_51,Lacustrine,0.517,30.283,s8jdcn57t,20.7,20.7,7.8,0.039403023,0.078313303,0,0,0,0,0.130979526,0.211391779,0.043234884,0.050721657,0,0,0.330206571,0.097872308,0.01787695,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0848.s8jdcn57t.43
2121,0849,Russell_52,Lacustrine,0.417,30.233,s8j6rgyvp,22.5,22.5,8.65,0.033950671,0.067791046,0.003183358,0.004409686,0,0,0.112042683,0.217929417,0.045950352,0.072475349,0.002631134,0.003848566,0.304960254,0.113608217,0.017219268,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0849.s8j6rgyvp.43
2122,084A,Russell_53,Lacustrine,-0.283,30.033,kxvq7kmr7,24.5,24.5,9.15,0.014630263,0.059458001,0,0.005518063,0,0,0.054792623,0.225791937,0.027162903,0.109933148,0.004307856,0.003639656,0.34653042,0.135792035,0.012443095,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,084A.kxvq7kmr7.43
2123,084B,Russell_54,Lacustrine,0.483,30.283,s8jd9pgmt,21.2,21.2,7.85,0.025473284,0.06903764,0.001993522,0.003761404,0,0.000971965,0.102197369,0.241829801,0.042728482,0.070551415,0.002952119,0.004773223,0.326597513,0.094894265,0.012237998,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,084B.s8jd9pgmt.43
2124,084C,Russell_55,Lacustrine,-0.144,37.301,kzfx0vcc0,5.6,5.6,6.75,0.339089856,0.051259832,0,0,0,0,0.336501378,0.029946009,0.063377354,0.004134282,0,0,0.146148883,0.020839925,0.008702482,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,084C.kzfx0vcc0.43
2125,084D,Russell_56,Lacustrine,0.383,29.883,s8j60j8ph,2.4,2.4,6.05,0.480635707,0.087982937,0,0,0,0,0.21413388,0.086332498,0.003791887,0.003501074,0,0,0.119395285,0.003851198,0.000375533,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,084D.s8j60j8ph.43
2126,084E,Russell_57,Lacustrine,-0.042,37.464,kzfxu827q,12,12,7.6,0.137857574,0.017020757,0,0,0,0,0.252643966,0.057799123,0.109263162,0.008574608,0.026814246,0,0.258275536,0.092889323,0.038861705,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,084E.kzfxu827q.43
2127,084F,Russell_58,Lacustrine,-0.144,37.345,kzfx1vcc1,6,6,7.3,0.3059671,0.067432225,0.001363224,0.001653737,0,0,0.261620996,0.117606223,0.020947435,0.005989972,0.004453402,0,0.193170046,0.015534115,0.004261525,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,084F.kzfx1vcc1.43
2128,0850,Russell_59,Lacustrine,-0.154,37.323,kzfx17cyb,4.1,4.1,5.6,0.228355334,0.156751818,0,0,0,0,0.284166475,0.150019147,0.003984122,0.003007309,0,0,0.169358599,0.003287475,0.001069721,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0850.kzfx17cyb.43
2129,0851,Russell_60,Lacustrine,-4.872,29.617,kxjh3cn6w,23.8,23.8,8.95,0.020187861,0.107654175,0.00201342,0.00247174,0,0.001361687,0.048531144,0.275330945,0.02950302,0.053154731,0.007697925,0.01183144,0.318785339,0.086413719,0.035062853,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0851.kxjh3cn6w.43
2130,0852,Russell_61,Lacustrine,-0.169,37.306,kzfx0cjrs,6,6,6.7,0.17190966,0.069981249,0,0,0,0,0.223785887,0.049631184,0.208528911,0.006492763,0.022346297,0,0.169544457,0.061387866,0.016391726,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0852.kzfx0cjrs.43
2131,0853,Russell_62,Lacustrine,-0.168,37.32,kzfx11rt7,5.8,5.8,7.2,0.377398407,0.105373973,0,0,0,0,0.231319257,0.068716008,0.05454077,0.004338727,0,0,0.131620537,0.020201596,0.006490724,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0853.kzfx11rt7.43
2132,0854,Russell_63,Lacustrine,-0.144,37.344,kzfx1vc14,6,6,7.25,0.442787564,0.06722265,0.001819608,0,0,0,0.229111197,0.099512075,0.021199919,0.002925228,0.00250357,0,0.115862882,0.013612368,0.003442939,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0854.kzfx1vc14.43
2133,0855,Russell_64,Lacustrine,0.417,30.267,s8jd2ezv0,23.1,23.1,8.35,0.020983258,0.076604255,0,0.004850956,0,0,0.075310751,0.252013183,0.029181691,0.080414111,0,0.00405206,0.359207996,0.088298588,0.009083151,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0855.s8jd2ezv0.43
2134,0856,Russell_65,Lacustrine,0.425,30.267,s8jd2trgb,23.1,23.1,7.65,0.020186977,0.07175242,0.001812217,0.004687472,0,0.000693953,0.073490865,0.252435748,0.028641154,0.081326915,0.001712577,0.003603692,0.361182266,0.089364508,0.009109237,Russell et al. (2018),43,10.1016/j.orggeochem.2017.12.003,0856.s8jd2trgb.43
2135,0857,Damste_2016 1C,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.012012012,0.017017017,0,0,0,0,0.076076076,0.086086086,0.014014014,0.02002002,0.003003003,0.003003003,0.634634635,0.104104104,0.03003003,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,0857.w8k4gczkm.44
2136,0858,Damste_2016 2A,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.008982036,0.017964072,0,0,0,0,0.070858283,0.085828343,0.010978044,0.01497006,0.001996008,0.001996008,0.661676647,0.093812375,0.030938124,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,0858.w8k4gczkm.44
2137,0859,Damste_2016 2B,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.008991009,0.013986014,0,0,0,0,0.065934066,0.07992008,0.00999001,0.013986014,0.001998002,0.001998002,0.676323676,0.095904096,0.030969031,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,0859.w8k4gczkm.44
2138,085A,Damste_2016 3A,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.008982036,0.015968064,0,0,0,0,0.067864271,0.086826347,0.00998004,0.013972056,0.001996008,0.001996008,0.676646707,0.087824351,0.027944112,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,085A.w8k4gczkm.44
2139,085B,Damste_2016 4B,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.033033033,0.046046046,0,0,0,0,0.06006006,0.075075075,0.01001001,0.012012012,0.006006006,0.004004004,0.54954955,0.126126126,0.078078078,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,085B.w8k4gczkm.44
2140,085C,Damste_2016 8A,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.007992008,0.012987013,0,0,0,0,0.063936064,0.077922078,0.008991009,0.010989011,0.001998002,0.001998002,0.685314685,0.093906094,0.033966034,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,085C.w8k4gczkm.44
2141,085D,Damste_2016 8B,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.01,0.015,0,0,0,0,0.068,0.079,0.011,0.015,0.002,0.002,0.682,0.088,0.028,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,085D.w8k4gczkm.44
2142,085E,Damste_2016 10A,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.009,0.015,0,0,0,0,0.066,0.084,0.009,0.012,0.002,0.002,0.667,0.096,0.038,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,085E.w8k4gczkm.44
2143,085F,Damste_2016 11A,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.009018036,0.01503006,0,0,0,0,0.068136273,0.086172345,0.009018036,0.013026052,0.001002004,0.002004008,0.671342685,0.092184369,0.033066132,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,085F.w8k4gczkm.44
2144,0860,Damste_2016 11B,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.011,0.015,0,0,0,0,0.062,0.083,0.009,0.013,0.001,0.002,0.629,0.118,0.057,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,0860.w8k4gczkm.44
2145,0861,Damste_2016 12A,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.01,0.015,0,0,0,0,0.062,0.087,0.009,0.011,0.001,0.002,0.646,0.109,0.048,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,0861.w8k4gczkm.44
2146,0862,Damste_2016 12B,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.012024048,0.01503006,0,0,0,0,0.06012024,0.082164329,0.008016032,0.011022044,0.001002004,0.002004008,0.607214429,0.134268537,0.067134269,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,0862.w8k4gczkm.44
2147,0863,Damste_2016 13B,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.012987013,0.014985015,0,0,0,0,0.066933067,0.085914086,0.008991009,0.011988012,0.000999001,0.001998002,0.632367632,0.114885115,0.047952048,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,0863.w8k4gczkm.44
2148,0864,Damste_2016 14B,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.013986014,0.01998002,0,0,0,0,0.055944056,0.085914086,0.006993007,0.00999001,0.000999001,0.001998002,0.644355644,0.114885115,0.044955045,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,0864.w8k4gczkm.44
2149,0865,Damste_2016 15B,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.009,0.015,0,0,0,0,0.062,0.087,0.009,0.012,0.001,0.002,0.667,0.101,0.035,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,0865.w8k4gczkm.44
2150,0866,Damste_2016 16A,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.024024024,0.036036036,0,0,0,0,0.053053053,0.063063063,0.057057057,0.054054054,0.016016016,0.038038038,0.432432432,0.131131131,0.095095095,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,0866.w8k4gczkm.44
2151,0867,Damste_2016 16C,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.008991009,0.011988012,0,0,0,0,0.074925075,0.080919081,0.008991009,0.010989011,0.001998002,0.001998002,0.692307692,0.082917083,0.023976024,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,0867.w8k4gczkm.44
2152,0868,Damste_2016 18A,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.009009009,0.014014014,0,0,0,0,0.063063063,0.081081081,0.008008008,0.011011011,0,0.001001001,0.670670671,0.104104104,0.038038038,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,0868.w8k4gczkm.44
2153,0869,Damste_2016 20A,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.015,0.019,0,0,0,0,0.063,0.071,0.008,0.013,0.002,0.004,0.579,0.14,0.086,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,0869.w8k4gczkm.44
2154,086A,Damste_2016 21A,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.022022022,0.028028028,0,0,0,0,0.069069069,0.072072072,0.009009009,0.02002002,0.004004004,0.006006006,0.500500501,0.155155155,0.114114114,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,086A.w8k4gczkm.44
2155,086B,Damste_2016 21B,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.023,0.03,0,0,0,0,0.07,0.07,0.01,0.021,0.005,0.006,0.489,0.157,0.119,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,086B.w8k4gczkm.44
2156,086C,Damste_2016 22A,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.023,0.042,0,0,0,0,0.066,0.071,0.01,0.032,0.007,0.008,0.429,0.172,0.14,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,086C.w8k4gczkm.44
2157,086D,Damste_2016 23B,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.023,0.044,0,0,0,0,0.059,0.066,0.012,0.037,0.008,0.009,0.416,0.177,0.149,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,086D.w8k4gczkm.44
2158,086E,Damste_2016 23C,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.018981019,0.041958042,0,0,0,0,0.052947053,0.061938062,0.011988012,0.036963037,0.005994006,0.007992008,0.435564436,0.180819181,0.144855145,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,086E.w8k4gczkm.44
2159,086F,Damste_2016 24A,Marine,1.9,118.3,w8k4gczkm,NA,NA,NA,0.025025025,0.035035035,0,0,0,0,0.042042042,0.045045045,0.045045045,0.036036036,0.021021021,0.009009009,0.292292292,0.234234234,0.215215215,Sinninghe Damsté (2016),44,10.1016/j.gca.2016.04.033,086F.w8k4gczkm.44
